OBJECTID_1,WorldID,Zone_Name,World,Adm4ID,Adm3ID,Adm2ID,Adm1ID,CntyID,Levels,Adm4_Name,Adm3_Name,Adm2_Name,Adm1_Name,Cnty_Name,Composite,RegionYWAM,GlobalID,FieldYWAM,Population,PopPct,Name,OZcount,Shape_Leng,Cen_x,Cen_y,Shape_Le_1,Shape_Area,OZ_Label,OZ_Label1
65,CHN-ZHE-TAI-TAI,Taizhou Shi Shixiaqu,B,,CHN-ZHE-TAI-TAI,CHN-ZHE-TAI,CHN-ZHE,CHN,3,,Taizhou Shi Shixiaqu,Taizhou Shi,Zhejiang Province,China,0,East Asia Region,{76540B34-E2F4-41DD-A3A4-05F137229B4F},Asia and Pacific Field,2045841.46115000000,0.15287986875,,1,3.19881672538,121.21246596300,28.60514118670,3.19881672538,0.14385948350,Taizhou Shi Shixiaqu,Taizhou Shi Shixiaqu
66,CHN-ZHE-TAI-TIA,Tiantai Xian,B,,CHN-ZHE-TAI-TIA,CHN-ZHE-TAI,CHN-ZHE,CHN,3,,Tiantai Xian,Taizhou Shi,Zhejiang Province,China,0,East Asia Region,{7977520D-F007-4089-A271-E88CB1DFF2DA},Asia and Pacific Field,603319.20338000000,0.04508431488,,1,1.74658578885,120.97625157700,29.14174926490,1.74658578885,0.13117966857,Tiantai Xian,Tiantai Xian
67,CHN-ZHE-TAI-WEN,Wenling Shi,B,,CHN-ZHE-TAI-WEN,CHN-ZHE-TAI,CHN-ZHE,CHN,3,,Wenling Shi,Taizhou Shi,Zhejiang Province,China,0,East Asia Region,{D31251AF-AB56-420B-B5E9-A46ABF642563},Asia and Pacific Field,1239912.10066000000,0.09265507753,,1,3.75369726704,121.41535071800,28.40066287210,3.75369726704,0.08397832413,Wenling Shi,Wenling Shi
68,CHN-ZHE-TAI-XIA,Xianju Xian,B,,CHN-ZHE-TAI-XIA,CHN-ZHE-TAI,CHN-ZHE,CHN,3,,Xianju Xian,Taizhou Shi,Zhejiang Province,China,0,East Asia Region,{A58E179F-8D71-4B98-AE69-712F25DABB70},Asia and Pacific Field,491263.26607900000,0.03671069585,,1,2.01764640508,120.62411020200,28.73173038090,2.01764640508,0.18514935716,Xianju Xian,Xianju Xian
69,CHN-ZHE-TAI-YUH,Yuhuan Xian,B,,CHN-ZHE-TAI-YUH,CHN-ZHE-TAI,CHN-ZHE,CHN,3,,Yuhuan Xian,Taizhou Shi,Zhejiang Province,China,0,East Asia Region,{B49CF77F-6508-4E7C-9E3B-BBEAD9050EFB},Asia and Pacific Field,424564.33431100000,0.03172647585,,1,3.13510521692,121.26848190900,28.16959577140,3.13510521692,0.03365517759,Yuhuan Xian,Yuhuan Xian
70,CHN-ZHE-WEN-CAN,Cangnan Xian,B,,CHN-ZHE-WEN-CAN,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Cangnan Xian,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{56551B25-BC05-4EFE-ACDE-78C6DB13EF72},Asia and Pacific Field,1301917.29317000000,0.09728854786,,1,3.15696746691,120.41408010900,27.43804210760,3.15696746691,0.11396424461,Cangnan Xian,Cangnan Xian
71,CHN-ZHE-WEN-DON,Dongtou Xian,B,,CHN-ZHE-WEN-DON,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Dongtou Xian,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{BBBC5424-75F5-48BC-BD06-9B6925C781FB},Asia and Pacific Field,137317.38839000000,0.01026133487,,1,2.21823179666,121.10930061200,27.88769047590,2.21823179666,0.00929289825,Dongtou Xian,Dongtou Xian
72,CHN-ZHE-WEN-LEQ,Leqing Shi,B,,CHN-ZHE-WEN-LEQ,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Leqing Shi,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{435BEF8D-6A5A-49FF-B9FD-438D9AC3E246},Asia and Pacific Field,1246463.54213000000,0.09314464798,,1,2.61923697297,121.00171485800,28.25873192700,2.61923697297,0.11092703082,Leqing Shi,Leqing Shi
73,CHN-ZHE-WEN-PIN,Pingyang Xian,B,,CHN-ZHE-WEN-PIN,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Pingyang Xian,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{5B1A5D96-1311-4C9D-A85C-DC393FD88E96},Asia and Pacific Field,885708.49514100000,0.06618645729,,1,2.02050965570,120.40206294800,27.63803088510,2.02050965570,0.07814432213,Pingyang Xian,Pingyang Xian
74,CHN-ZHE-WEN-RUI,Rui`an Shi,B,,CHN-ZHE-WEN-RUI,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Rui`an Shi,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{CA553C17-B88D-4A5B-B481-FADCF9094A21},Asia and Pacific Field,1295536.98298000000,0.09681176556,,1,2.63162761807,120.47264606000,27.82982114310,2.63162761807,0.12498447369,Rui`an Shi,Rui`an Shi
75,CHN-ZHE-WEN-TAI,Taishun Xian,B,,CHN-ZHE-WEN-TAI,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Taishun Xian,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{EA0A805C-51E4-4A1F-84F0-4CD575BEA44D},Asia and Pacific Field,377790.85661900000,0.02823122792,,1,1.93295921366,119.87918024900,27.54283863550,1.93295921366,0.16127599182,Taishun Xian,Taishun Xian
76,CHN-ZHE-WEN-WEC,Wencheng Xian,B,,CHN-ZHE-WEN-WEC,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Wencheng Xian,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{12474E8B-CD49-4C70-96BD-A7E84D445886},Asia and Pacific Field,407665.63588400000,0.03046368455,,1,1.63801140444,120.02551169900,27.81213432860,1.63801140444,0.11082888398,Wencheng Xian,Wencheng Xian
77,CHN-ZHE-WEN-WEZ,Wenzhou Shi Shixiaqu,B,,CHN-ZHE-WEN-WEZ,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Wenzhou Shi Shixiaqu,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{7FBF1F93-9246-45A2-8410-9DADBC1CB9A0},Asia and Pacific Field,1282117.61028000000,0.09580897430,,1,2.06308807296,120.59124545700,27.99811992560,2.06308807296,0.07803231873,Wenzhou Shi Shixiaqu,Wenzhou Shi Shixiaqu
78,CHN-ZHE-WEN-YON,Yongjia Xian,B,,CHN-ZHE-WEN-YON,CHN-ZHE-WEN,CHN-ZHE,CHN,3,,Yongjia Xian,Wenzhou Shi,Zhejiang Province,China,0,East Asia Region,{8DD57526-DF8D-4223-8338-8074CA513BC4},Asia and Pacific Field,964013.42659700000,0.07203796038,,1,2.45848383010,120.65888902200,28.33909088320,2.45848383010,0.24269075263,Yongjia Xian,Yongjia Xian
79,CHN-ZHE-ZHO,Zhoushan Shi,B,,,CHN-ZHE-ZHO,CHN-ZHE,CHN,2,,,Zhoushan Shi,Zhejiang Province,China,0,East Asia Region,{639F7798-9E26-4146-B9E7-ECDA170A2C9B},Asia and Pacific Field,1077272.43741000000,0.08050148165,,1,14.79669604420,122.19955760700,30.14389602710,14.79669604420,0.10889947617,Zhoushan Shi,Zhoushan Shi
80,CHN-JIA-FUZ,Fuzhou Diqu,B,,,CHN-JIA-FUZ,CHN-JIA,CHN,2,,,Fuzhou Diqu,Jiangxi Province,China,0,East Asia Region,{2717CE06-C599-416E-AF1D-88A0933DD59F},Asia and Pacific Field,3186705.92597000000,0.23813340034,,1,8.03270527073,116.44681851800,27.50862645920,8.03270527073,1.72119926120,Fuzhou Diqu,Fuzhou Diqu
81,CHN-JIA-GAN-ANY,Anyuan Xian,B,,CHN-JIA-GAN-ANY,CHN-JIA-GAN,CHN-JIA,CHN,3,,Anyuan Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{7D057CDB-00D0-465F-B35A-D9498ED15B62},Asia and Pacific Field,291859.06766000000,0.02180979162,,1,2.27668430818,115.39814178400,25.23380517470,2.27668430818,0.20959808277,Anyuan Xian,Anyuan Xian
82,CHN-JIA-GAN-CHO,Chongyi Xian,B,,CHN-JIA-GAN-CHO,CHN-JIA-GAN,CHN-JIA,CHN,3,,Chongyi Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{C7EF3E62-5F66-4D92-9AAA-8883EBDF0771},Asia and Pacific Field,174177.91819600000,0.01301581661,,1,2.25416683462,114.19877097400,25.68311958910,2.25416683462,0.20356981624,Chongyi Xian,Chongyi Xian
83,CHN-JIA-GAN-DAY,Dayu Xian,B,,CHN-JIA-GAN-DAY,CHN-JIA-GAN,CHN-JIA,CHN,3,,Dayu Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{F70842EF-DB69-4D4E-8B40-513ADCF9E036},Asia and Pacific Field,244992.15107100000,0.01830756127,,1,2.16781546476,114.35146615800,25.44294820930,2.16781546476,0.13036745594,Dayu Xian,Dayu Xian
84,CHN-JIA-GAN-DIN,Dingnan Xian,B,,CHN-JIA-GAN-DIN,CHN-JIA-GAN,CHN-JIA,CHN,3,,Dingnan Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{7E71074B-5A79-4BED-BA42-9654D432A649},Asia and Pacific Field,172005.90949400000,0.01285350863,,1,1.96646496129,115.09565116400,24.82483558630,1.96646496129,0.11822667397,Dingnan Xian,Dingnan Xian
85,CHN-JIA-GAN-GAX,Gan Xian,B,,CHN-JIA-GAN-GAX,CHN-JIA-GAN,CHN-JIA,CHN,3,,Gan Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{8319F928-6F44-4828-81DA-750C86F5A7FE},Asia and Pacific Field,470572.23001600000,0.03516451403,,1,3.35162967040,115.07351778100,25.89622084460,3.35162967040,0.27291507797,Gan Xian,Gan Xian
86,CHN-JIA-GAN-HUI,Huichang Xian,B,,CHN-JIA-GAN-HUI,CHN-JIA-GAN,CHN-JIA,CHN,3,,Huichang Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{6F32530C-C19E-4165-84A9-48CB2DBE03E2},Asia and Pacific Field,364993.58666800000,0.02727492461,,1,2.94628441126,115.75950204000,25.50551754490,2.94628441126,0.23432712782,Huichang Xian,Huichang Xian
87,CHN-JIA-GAN-LON,Longnan Xian,B,,CHN-JIA-GAN-LON,CHN-JIA-GAN,CHN-JIA,CHN,3,,Longnan Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{ECFF8C9E-6657-4C34-9083-5C90434A9082},Asia and Pacific Field,262836.57284900000,0.01964102377,,1,2.03154582830,114.73279517500,24.77444962010,2.03154582830,0.14718223681,Longnan Xian,Longnan Xian
88,CHN-JIA-GAN-NAN,Nankang Xian,B,,CHN-JIA-GAN-NAN,CHN-JIA-GAN,CHN-JIA,CHN,3,,Nankang Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{5B50B6B0-C859-4474-A885-7C7D41A34C8C},Asia and Pacific Field,673978.18622000000,0.05036445815,,1,2.32172385705,114.71624302500,25.83157036540,2.32172385705,0.16667009063,Nankang Xian,Nankang Xian
89,CHN-JIA-GAN-NIN,Ningdu Xian,B,,CHN-JIA-GAN-NIN,CHN-JIA-GAN,CHN-JIA,CHN,3,,Ningdu Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{F4835EDF-86DA-492A-99B0-B2C407497AA8},Asia and Pacific Field,619671.83304400000,0.04630630002,,1,3.46094243518,116.01417459500,26.58214937750,3.46094243518,0.37241046663,Ningdu Xian,Ningdu Xian
90,CHN-JIA-GAN-QUA,Quannan Xian,B,,CHN-JIA-GAN-QUA,CHN-JIA-GAN,CHN-JIA,CHN,3,,Quannan Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{84A83C20-DA30-48BF-803C-5B3EC93BCE95},Asia and Pacific Field,161498.66400600000,0.01206833229,,1,2.14105968419,114.51268935600,24.84378358540,2.14105968419,0.14046118209,Quannan Xian,Quannan Xian
91,CHN-JIA-GAN-RUI,Ruijin Xian,B,,CHN-JIA-GAN-RUI,CHN-JIA-GAN,CHN-JIA,CHN,3,,Ruijin Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{F7E5B06A-6664-49E5-B79A-DCCF285B7C29},Asia and Pacific Field,517700.93296500000,0.03868630692,,1,3.03768752738,115.98001005300,25.91983318550,3.03768752738,0.21409910365,Ruijin Xian,Ruijin Xian
92,CHN-JIA-GAN-SHA,Shangyou Xian,B,,CHN-JIA-GAN-SHA,CHN-JIA-GAN,CHN-JIA,CHN,3,,Shangyou Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{F479EE32-AFAA-4FFA-B234-B527BF03C167},Asia and Pacific Field,247190.74745100000,0.01847185608,,1,1.94997310982,114.40717297800,25.94277378200,1.94997310982,0.13776270905,Shangyou Xian,Shangyou Xian
93,CHN-JIA-GAN-SHI,Shicheng Xian,B,,CHN-JIA-GAN-SHI,CHN-JIA-GAN,CHN-JIA,CHN,3,,Shicheng Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{8ADD34CF-184E-42DE-B10D-ACAD26E76B65},Asia and Pacific Field,255558.70753100000,0.01909716975,,1,2.29802086546,116.37628817700,26.30310345150,2.29802086546,0.14190914327,Shicheng Xian,Shicheng Xian
94,CHN-JIA-GAN-XIF,Xinfeng Xian,B,,CHN-JIA-GAN-XIF,CHN-JIA-GAN,CHN-JIA,CHN,3,,Xinfeng Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{EC2F0270-8CB3-487B-81E3-D242AB9D90A8},Asia and Pacific Field,565290.82985200000,0.04224256352,,1,2.50353930771,114.98548894200,25.28685931910,2.50353930771,0.25763375377,Xinfeng Xian,Xinfeng Xian
95,CHN-JIA-GAN-XIG,Xingguo Xian,B,,CHN-JIA-GAN-XIG,CHN-JIA-GAN,CHN-JIA,CHN,3,,Xingguo Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{FE98A724-022F-4CE0-AC03-165CDEBFA183},Asia and Pacific Field,582910.27897700000,0.04355921445,,1,2.65060053898,115.44316768300,26.42116568920,2.65060053898,0.28900932911,Xingguo Xian,Xingguo Xian
96,CHN-JIA-GAN-XUN,Xunwu Xian,B,,CHN-JIA-GAN-XUN,CHN-JIA-GAN,CHN-JIA,CHN,3,,Xunwu Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{7BCBFC23-50E7-49A6-8685-B8C9DD80929F},Asia and Pacific Field,604462.65911300000,0.04516976205,,1,2.58008172512,115.66508084900,24.90462599310,2.58008172512,0.20907864333,Xunwu Xian,Xunwu Xian
97,CHN-JIA-GAN-YUD,Yudu Xian,B,,CHN-JIA-GAN-YUD,CHN-JIA-GAN,CHN-JIA,CHN,3,,Yudu Xian,Ganzhou Shi,Jiangxi Province,China,0,East Asia Region,{DEF22E66-B38C-4266-8697-60038C4E737C},Asia and Pacific Field,726076.73959000000,0.05425763372,,1,3.15609383627,115.50748042500,25.93187877390,3.15609383627,0.25988990739,Yudu Xian,Yudu Xian
98,CHN-JIA-JIA,Ji'an Diqu,B,,,CHN-JIA-JIA,CHN-JIA,CHN,2,,,Ji'an Diqu,Jiangxi Province,China,0,East Asia Region,{A0547748-037D-461F-9625-CE824E335CF5},Asia and Pacific Field,4018287.56884000000,0.30027511309,,1,8.78255430083,114.82861165500,26.97043403450,8.78255430084,2.30174198484,Ji'an Diqu,Ji'an Diqu
99,CHN-JIA-JIN,Jingdezhen Shi,B,,,CHN-JIA-JIN,CHN-JIA,CHN,2,,,Jingdezhen Shi,Jiangxi Province,China,0,East Asia Region,{1399D413-D80B-45FD-979B-FE1BBA90B432},Asia and Pacific Field,1270548.39563000000,0.09494444005,,1,4.27987555683,117.28417515600,29.31221739130,4.27987555683,0.46178085192,Jingdezhen Shi,Jingdezhen Shi
100,CHN-JIA-JIU,Jiujiang Shi,B,,,CHN-JIA-JIU,CHN-JIA,CHN,2,,,Jiujiang Shi,Jiangxi Province,China,0,East Asia Region,{D65C5716-8192-4511-80F8-72E8A945D29D},Asia and Pacific Field,4005731.13966000000,0.29933680712,,1,9.02928493217,115.43911939100,29.32591353600,9.02928493217,1.76749687673,Jiujiang Shi,Jiujiang Shi
101,CHN-JIA-NAN,Nanchang Shi,B,,,CHN-JIA-NAN,CHN-JIA,CHN,2,,,Nanchang Shi,Jiangxi Province,China,0,East Asia Region,{D77C6AA2-20C3-4049-BEDA-8E6E8958AA00},Asia and Pacific Field,3790254.37803000000,0.28323484631,,1,4.51217283669,116.03028993100,28.66057472770,4.51217283669,0.68826111256,Nanchang Shi,Nanchang Shi
102,CHN-JIA-PIN,Pingxiang Shi,B,,,CHN-JIA-PIN,CHN-JIA,CHN,2,,,Pingxiang Shi,Jiangxi Province,China,0,East Asia Region,{E92EC1EB-074B-4442-893A-01DF6E4BB6CF},Asia and Pacific Field,1546039.68020000000,0.11553111415,,1,3.63342838080,113.89981763600,27.51430259200,3.63342838080,0.36033496364,Pingxiang Shi,Pingxiang Shi
103,CHN-JIA-SHA-BOY,Boyang Xian,B,,CHN-JIA-SHA-BOY,CHN-JIA-SHA,CHN-JIA,CHN,3,,Boyang Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{AB2FDDF9-0C3A-4CF6-96C9-5791D2121F80},Asia and Pacific Field,1101015.14011000000,0.08227570577,,1,3.44822941103,116.80060871400,29.23723008900,3.44822941103,0.41102186195,Boyang Xian,Boyang Xian
104,CHN-JIA-SHA-DEX,Dexing Shi,B,,CHN-JIA-SHA-DEX,CHN-JIA-SHA,CHN-JIA,CHN,3,,Dexing Shi,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{1253724F-4D8C-4D47-80E5-94C2F31D6BFE},Asia and Pacific Field,273979.87738200000,0.02047373098,,1,2.76893792430,117.74383881500,28.93638584010,2.76893792430,0.19143612142,Dexing Shi,Dexing Shi
105,CHN-JIA-SHA-GUA,Guangfeng Xian,B,,CHN-JIA-SHA-GUA,CHN-JIA-SHA,CHN-JIA,CHN,3,,Guangfeng Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{2987C788-4282-4D41-BDFE-CD69768D77E7},Asia and Pacific Field,657377.24965100000,0.04912391774,,1,1.93906685763,118.26938459100,28.36232100380,1.93906685763,0.12604586534,Guangfeng Xian,Guangfeng Xian
106,CHN-JIA-SHA-HEN,Hengfeng Xian,B,,CHN-JIA-SHA-HEN,CHN-JIA-SHA,CHN-JIA,CHN,3,,Hengfeng Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{EE629EA2-018D-470E-A6A9-6D137D4FFCA3},Asia and Pacific Field,169276.58217400000,0.01264955382,,1,1.35547185150,117.63351345100,28.51072669380,1.35547185150,0.05841419172,Hengfeng Xian,Hengfeng Xian
107,CHN-JIA-SHA-SHX,Shangrao Xian,B,,CHN-JIA-SHA-SHX,CHN-JIA-SHA,CHN-JIA,CHN,3,,Shangrao Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{DFADBA00-F932-4671-B4F1-70AC4DC0A682},Asia and Pacific Field,590277.11075200000,0.04410971668,,1,3.26338958109,117.94762666100,28.41768324320,3.26338958108,0.22757938423,Shangrao Xian,Shangrao Xian
108,CHN-JIA-SHA-SHS,Shangrao Shi,B,,CHN-JIA-SHA-SHS,CHN-JIA-SHA,CHN-JIA,CHN,3,,Shangrao Shi,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{BC2D6FCD-F7F9-4EDC-A496-45EAA4B34117},Asia and Pacific Field,297763.57719300000,0.02225101869,,1,0.30810254067,117.96227375300,28.43986576200,0.30810254067,0.00616672434,Shangrao Shi,Shangrao Shi
109,CHN-JIA-SHA-WAN,Wannian Xian,B,,CHN-JIA-SHA-WAN,CHN-JIA-SHA,CHN-JIA,CHN,3,,Wannian Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{62BD06C5-C509-4669-B9CF-4DA049042E52},Asia and Pacific Field,308102.09319100000,0.02302358636,,1,1.59457641291,117.00979006600,28.70223943830,1.59457641291,0.10620042039,Wannian Xian,Wannian Xian
110,CHN-JIA-SHA-WUY,Wuyuan Xian,B,,CHN-JIA-SHA-WUY,CHN-JIA-SHA,CHN-JIA,CHN,3,,Wuyuan Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{E1B523AB-32CF-4D00-93B4-2B6EB234DFAB},Asia and Pacific Field,290990.87774100000,0.02174491428,,1,2.32480110365,117.77592098700,29.31930186760,2.32480110365,0.27087181661,Wuyuan Xian,Wuyuan Xian
111,CHN-JIA-SHA-YAN,"Yanshan Xian, Shangrao Diqu",B,,CHN-JIA-SHA-YAN,CHN-JIA-SHA,CHN-JIA,CHN,3,,Yanshan Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{0E72CDF0-B05B-4418-9603-2070E441259D},Asia and Pacific Field,356832.19238700000,0.02666504701,,1,2.26942321314,117.70557567200,28.11057639980,2.26942321314,0.19803765059,"Yanshan Xian, Shangrao Diqu","Yanshan Xian, Shangrao Diqu"
112,CHN-JIA-SHA-YIY,"Yiyang Xian, Shangrao Diqu",B,,CHN-JIA-SHA-YIY,CHN-JIA-SHA,CHN-JIA,CHN,3,,Yiyang Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{B786A672-7FB8-48C7-B32C-385AAA1D45BC},Asia and Pacific Field,320893.83370800000,0.02397947647,,1,2.30340022160,117.40762640400,28.44998479340,2.30340022160,0.14461101753,"Yiyang Xian, Shangrao Diqu","Yiyang Xian, Shangrao Diqu"
113,CHN-JIA-SHA-YUS,Yushan Xian,B,,CHN-JIA-SHA-YUS,CHN-JIA-SHA,CHN-JIA,CHN,3,,Yushan Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{EFA9D2D3-351F-4BE8-B5A5-B8291CD57F0F},Asia and Pacific Field,471852.52893100000,0.03526018710,,1,2.13034013921,118.15957004200,28.75524219830,2.13034013921,0.16101455000,Yushan Xian,Yushan Xian
114,CHN-JIA-SHA-YUG,Yugan Xian,B,,CHN-JIA-SHA-YUG,CHN-JIA-SHA,CHN-JIA,CHN,3,,Yugan Xian,Shangrao Diqu,Jiangxi Province,China,0,East Asia Region,{673FA2A8-4669-407A-AE83-E17F3C6475D9},Asia and Pacific Field,751784.97818500000,0.05617873671,,1,2.36100718719,116.61848385000,28.67861395530,2.36100718719,0.21398445790,Yugan Xian,Yugan Xian
115,CHN-JIA-XIN,Xinyu Shi,B,,,CHN-JIA-XIN,CHN-JIA,CHN,2,,,Xinyu Shi,Jiangxi Province,China,0,East Asia Region,{B63CDA5C-62B8-489E-B538-1928B4EDCA43},Asia and Pacific Field,936798.39742100000,0.07000425925,,1,2.82660011925,114.86018598800,27.84692019080,2.82660011925,0.29895417779,Xinyu Shi,Xinyu Shi
116,CHN-JIA-YIC,Yichun Diqu,B,,,CHN-JIA-YIC,CHN-JIA,CHN,2,,,Yichun Diqu,Jiangxi Province,China,0,East Asia Region,{2AC67679-9D80-483F-BBE0-4EA97672830A},Asia and Pacific Field,4519059.42234000000,0.33769635842,,1,9.19721644671,114.97849325300,28.30638058510,9.19721644671,1.72981233196,Yichun Diqu,Yichun Diqu
117,CHN-JIA-YIN,Yingtan Shi,B,,,CHN-JIA-YIN,CHN-JIA,CHN,2,,,Yingtan Shi,Jiangxi Province,China,0,East Asia Region,{F118B0A1-EE29-46CA-95C8-547DCF33633D},Asia and Pacific Field,929995.01988000000,0.06949586235,,1,2.97619931438,117.11249858300,28.22708023880,2.97619931438,0.31986061004,Yingtan Shi,Yingtan Shi
118,CHN-JIN-CHA,Changzhou Shi,B,,,CHN-JIN-CHA,CHN-JIN,CHN,2,,,Changzhou Shi,Jiangsu Province,China,0,East Asia Region,{8953C320-5461-4A78-BD37-7E4835C9DF24},Asia and Pacific Field,3978552.15942000000,0.29730579983,,1,4.40541777188,119.63224839900,31.63011515540,4.40541777188,0.41500212354,Changzhou Shi,Changzhou Shi
119,CHN-JIN-HUA,Huaiyin Shi,B,,,CHN-JIN-HUA,CHN-JIN,CHN,2,,,Huaiyin Shi,Jiangsu Province,China,0,East Asia Region,{346C3033-6012-4CFF-A24C-8F35200592D1},Asia and Pacific Field,5884882.81614000000,0.43976042602,,1,6.06387886405,118.97520176500,33.35866650110,6.06387886405,0.94338581299,Huaiyin Shi,Huaiyin Shi
120,CHN-SHD-JII-YUT,Yutai Xian,B,,CHN-SHD-JII-YUT,CHN-SHD-JII,CHN-SHD,CHN,3,,Yutai Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{878D0B4E-C796-4523-9405-26F5D5519679},Asia and Pacific Field,467218.46163200000,0.03491389653,,1,1.42550389611,116.56647707400,35.01384747510,1.42550389611,0.07006242862,Yutai Xian,Yutai Xian
121,CHN-SHD-JII-ZOU,Zoucheng Shi,B,,CHN-SHD-JII-ZOU,CHN-SHD-JII,CHN-SHD,CHN,3,,Zoucheng Shi,Jining Shi,Shandong Province,China,0,East Asia Region,{7D22C7D7-9C93-4C8E-992F-1AE6F14115F5},Asia and Pacific Field,1152870.59616000000,0.08615071537,,1,2.07656169413,117.08346643400,35.34537962800,2.07656169413,0.16140411337,Zoucheng Shi,Zoucheng Shi
122,CHN-SHD-LAI,Laiwu Shi,B,,,CHN-SHD-LAI,CHN-SHD,CHN,2,,,Laiwu Shi,Shandong Province,China,0,East Asia Region,{EC3161AF-37EF-4BE6-AE26-66BE0EB20F05},Asia and Pacific Field,1284625.75438000000,0.09599640072,,1,1.98835450223,117.65074105000,36.28987810120,1.98835450223,0.21009809261,Laiwu Shi,Laiwu Shi
123,CHN-SHD-LIA,Liaocheng Shi,B,,,CHN-SHD-LIA,CHN-SHD,CHN,2,,,Liaocheng Shi,Shandong Province,China,0,East Asia Region,{0FD3C082-DBE1-4E96-9DF8-46F945DED849},Asia and Pacific Field,5051530.01304000000,0.37748635954,,1,4.57154978625,115.88127116500,36.45977819900,4.57154978625,0.87151641385,Liaocheng Shi,Liaocheng Shi
124,CHN-YUN-DEH,Dehong Daizu Jingpozu Zizhizhou,B,,,CHN-YUN-DEH,CHN-YUN,CHN,2,,,Dehong Daizu Jingpozu Zizhizhou,Yunnan Province,China,0,East Asia Region,{B49A095A-D524-4FF2-80D6-5B91FAE431EC},Asia and Pacific Field,1136290.39459000000,0.08491172443,,1,5.82667504092,98.09159737380,24.56030297740,5.82667504092,0.99508776288,Dehong Daizu Jingpozu Zizhizhou,Dehong Daizu Jingpozu Zizhizhou
125,CHN-YUN-DIQ,Diqing Zangzu Zizhizhou,B,,,CHN-YUN-DIQ,CHN-YUN,CHN,2,,,Diqing Zangzu Zizhizhou,Yunnan Province,China,0,East Asia Region,{C9234946-B36E-43EA-84D4-1ED12D9DB641},Asia and Pacific Field,373065.64550300000,0.02787812643,,1,10.94260528210,99.44060969480,27.94748830680,10.94260528210,2.14076021934,Diqing Zangzu Zizhizhou,Diqing Zangzu Zizhizhou
126,CHN-YUN-HON,Honghe Ha'nizu Yizu Zizhizhou,B,,,CHN-YUN-HON,CHN-YUN,CHN,2,,,Honghe Ha'nizu Yizu Zizhizhou,Yunnan Province,China,0,East Asia Region,{A0607472-CE5E-4268-AE59-26EC754CE0EA},Asia and Pacific Field,4404618.06624000000,0.32914448389,,1,12.62115634380,103.03947119300,23.44557495370,12.62115634380,2.82776060006,Honghe Ha'nizu Yizu Zizhizhou,Honghe Ha'nizu Yizu Zizhizhou
